city,area_code,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,customer_service_calls,churn,phone_num
Miami2,786,130,no,no,0,176.9,109,30.07,90.7,104,7.71,238,69,10.71,1,0,5461
Miami2,786,131,no,no,0,131.6,95,22.37,179.3,109,15.24,251.2,129,11.3,1,1,9002
Miami2,786,131,no,no,0,175.1,73,29.77,171.9,116,14.61,131.1,94,5.9,1,0,8394
Miami2,786,131,no,no,0,211.8,115,36.01,260.5,102,22.14,144.2,96,6.49,0,0,1810
Miami2,786,131,no,yes,25,192.7,85,32.76,225.9,105,19.2,254.2,59,11.44,2,0,7998
Miami2,786,133,no,no,0,187,65,31.79,141.4,128,12.02,238.2,,10.72,2,0,3161
Miami2,786,135,yes,no,0,186,107,31.62,66,94,5.61,213.1,105,9.59,1,0,6037
Miami2,786,136,yes,no,0,256.8,90,43.66,230.1,104,19.56,143.6,82,6.46,3,0,8596
Miami2,786,137,no,no,0,155.5,81,26.44,133.1,94,11.31,253.1,77,11.39,1,0,1227
Miami2,786,137,no,no,0,205.9,88,35,209.3,86,17.79,289.9,84,13.05,2,0,8202
Miami2,786,137,no,no,0,243.4,114,41.38,121.2,110,10.3,162.6,104,7.32,0,0,1921
Miami2,786,137,no,yes,19,175.3,96,29.8,241.3,146,20.51,211.4,109,9.51,0,0,4474
Miami2,786,137,no,yes,50,186.5,94,31.71,178,106,15.13,215.6,100,9.7,2,0,4284
Miami2,786,137,yes,no,0,174,123,29.58,161.3,115,13.71,260.7,98,11.73,2,0,2540
Miami2,786,138,yes,no,0,169.3,82,28.78,217.9,147,18.52,184.2,77,8.29,1,0,6629
Miami2,786,138,yes,yes,17,225.2,116,38.28,173.4,88,14.74,145.8,99,6.56,0,0,7485
Miami2,786,139,no,no,0,165,132,28.05,249.7,86,21.22,170.3,128,7.66,1,0,7062
Miami2,786,139,no,no,0,192.8,104,32.78,234.4,96,19.92,203.2,101,9.14,3,0,7501
Miami2,786,140,no,no,0,162.6,98,27.64,206.2,109,17.53,141.6,66,6.37,1,0,5262
Miami2,786,140,no,no,0,194.8,107,33.12,170.9,99,14.53,225.1,93,10.13,0,0,8617
Miami2,786,140,no,no,0,235.5,81,40.04,257.2,130,21.86,103.1,111,4.64,2,0,8180
Miami2,786,141,no,no,0,151.5,104,25.76,242.2,114,20.59,304.2,109,13.69,1,0,7575
Miami2,786,142,no,no,0,84.8,95,14.42,136.7,63,11.62,250.5,148,11.27,2,0,8428
Miami2,786,142,no,yes,40,230.7,101,39.22,256.8,88,21.83,263.9,92,11.88,1,0,6221
Miami2,786,143,no,no,0,155.4,112,26.42,290.9,92,24.73,228.4,91,10.28,1,0,7670
Miami2,786,146,no,no,0,195.9,86,33.3,228.6,82,19.43,303.5,94,13.66,3,0,5911
Miami2,786,147,no,no,0,205.3,95,34.9,166.7,128,14.17,240.6,84,10.83,1,0,8729
Miami2,786,147,no,yes,33,251.5,107,42.76,234.1,110,19.9,213.4,87,9.6,3,0,7205
Miami2,786,147,yes,no,0,157,79,26.69,103.1,94,8.76,211.8,96,9.53,0,0,9001
Miami2,786,148,no,yes,14,93.6,137,15.91,193.8,72,16.47,144.9,84,6.52,1,0,1469
Miami2,786,148,yes,no,0,218.9,88,37.21,208,85,17.68,203.3,99,9.15,0,0,3915
Miami2,786,149,no,no,0,175.4,80,29.82,197.4,127,16.78,188.2,102,8.47,2,0,9852
Miami2,786,150,no,no,0,136.6,112,23.22,209.4,81,17.8,161.1,78,7.25,4,1,4029
Miami2,786,150,no,no,0,169.2,123,28.76,216.8,83,18.43,179.4,107,8.07,1,0,5634
Miami2,786,151,no,no,0,178.7,116,30.38,292.1,138,24.83,265.9,101,11.97,0,0,3926
Miami2,786,151,no,yes,26,196.5,98,33.41,175.8,111,14.94,221.8,124,9.98,0,0,8249
Miami2,786,152,no,no,0,206.3,98,35.07,292.8,82,24.89,43.7,121,1.97,1,0,6716
Miami2,786,152,no,yes,20,214.6,108,36.48,96.6,82,8.21,170.7,145,7.68,1,0,9664
Miami2,786,153,no,no,0,193.8,90,32.95,195.3,121,16.6,182.7,108,8.22,1,0,6133
Miami2,786,155,no,no,0,163,93,27.71,203.9,102,17.33,159,109,7.15,2,0,3142
Miami2,786,155,no,no,0,190.3,123,32.35,301.3,96,25.61,214.6,134,9.66,1,0,3164
Miami2,786,156,no,no,0,123.7,96,21.03,103,80,8.76,189.4,82,8.52,1,0,4075
Miami2,786,156,no,no,0,174.3,95,29.63,186.6,128,15.86,258.2,105,11.62,3,0,6851
Miami2,786,157,no,yes,30,194.3,107,33.03,243.2,108,20.67,322.2,114,14.5,1,0,1311
Miami2,786,160,no,no,0,85.8,77,14.59,165.3,110,14.05,178.5,92,8.03,3,0,7274
Miami2,786,161,no,no,0,173.4,100,29.48,213.7,74,18.16,141.5,69,6.37,1,0,4397
Miami2,786,161,no,yes,39,218.5,76,37.15,112.7,94,9.58,205.1,121,9.23,1,0,8086
Miami2,786,162,no,yes,26,179.7,144,30.55,218.1,129,18.54,212.3,105,9.55,1,1,1876
Miami2,786,163,no,no,0,223,120,37.91,227,98,19.3,188.3,125,8.47,1,0,1840
Miami2,786,164,no,yes,25,219.1,88,37.25,151.5,99,12.88,50.1,60,2.25,1,0,3497
Miami2,786,166,no,no,0,152.1,95,25.86,121,105,10.29,198,126,8.91,0,0,5551
Miami2,786,166,no,no,0,181.4,108,30.84,253.8,54,21.57,112.3,94,5.05,1,0,9473
Miami2,786,170,no,no,0,184.1,106,31.3,204.9,70,17.42,224.3,133,10.09,2,0,2231
Miami2,786,172,no,no,0,212,121,36.04,31.2,115,2.65,293.3,78,13.2,3,0,1121
Miami2,786,173,no,no,0,172.5,78,29.33,142.6,91,12.12,102,63,4.59,0,0,9060
Miami2,786,176,no,no,0,47.4,125,8.06,167.8,90,14.26,163.1,107,7.34,2,0,7039
Miami2,786,176,no,no,0,169.5,151,28.82,112.9,84,9.6,56.6,99,2.55,0,0,5264
Miami2,786,176,no,no,0,250.9,108,42.65,171.4,100,14.57,148.6,85,6.69,2,0,7654
Miami2,786,178,no,no,0,275.4,150,46.82,187.5,62,15.94,147.1,126,6.62,1,0,4587
Miami2,786,179,no,no,0,170.7,54,29.02,191.1,108,16.24,214.6,107,9.66,1,0,9502
Miami2,786,180,no,no,0,139,96,23.63,224.9,64,19.12,170.8,118,7.69,2,0,1382
Miami2,786,180,no,no,0,143.5,121,24.4,189.3,111,16.09,174.9,82,7.87,3,0,7372
Miami2,786,183,no,no,0,108.3,87,18.41,183.6,116,15.61,176.6,109,7.95,0,0,1750
Miami2,786,184,no,yes,12,200.3,76,34.05,253.6,105,21.56,149.3,93,6.72,0,0,5915
Miami2,786,190,no,no,0,142.9,96,24.29,177.9,96,15.12,113.3,117,5.1,0,0,8984
Miami2,786,202,no,no,0,115.4,137,19.62,178.7,70,15.19,185.7,113,8.36,3,0,2589
Miami2,786,205,no,no,0,49.9,123,8.48,150.7,81,12.81,188.2,67,8.47,2,0,5864
Miami2,786,212,no,no,0,126,96,21.42,144.3,80,12.27,302.8,102,13.63,1,0,6751
Miami2,786,232,no,no,0,165.6,104,28.15,195.9,115,16.65,118.3,77,5.32,1,0,9177
Jacksonville,904,1,no,yes,30,183.1,95,31.13,232.6,110,19.77,248.3,110,11.17,0,0,6780
Jacksonville,904,9,no,yes,39,214.1,108,36.4,169.2,115,14.38,189.7,117,8.54,1,0,9885
Jacksonville,904,10,no,no,0,186.1,112,31.64,190.2,66,16.17,282.8,57,12.73,2,0,4396
Jacksonville,904,10,no,no,0,222.2,127,37.77,153.1,125,13.01,227.4,80,10.23,1,0,5697
Jacksonville,904,13,no,no,0,303.2,133,51.54,170.5,86,14.49,227.6,80,10.24,0,1,7468
Jacksonville,904,18,no,no,0,273.6,93,46.51,114.6,116,9.74,250.6,120,11.28,1,0,7898
Jacksonville,904,19,no,no,0,201.5,123,34.26,129.2,110,10.98,220.6,98,9.93,1,0,5597
Jacksonville,904,21,no,no,0,92.6,95,15.74,161.9,70,13.76,285,78,12.83,5,1,1991
Jacksonville,904,23,no,no,0,321.6,107,54.67,251.6,115,21.39,141.1,158,6.35,2,1,5527
Jacksonville,904,28,no,no,0,168.2,87,28.59,161.7,92,13.74,192.4,112,8.66,3,0,5223
Jacksonville,904,29,no,no,0,313.2,103,53.24,216.3,151,18.39,218.4,106,9.83,2,1,6982
Jacksonville,904,31,no,no,0,177.3,129,30.14,152.8,105,12.99,162.9,92,7.33,0,0,5649
Jacksonville,904,32,no,no,0,157.9,88,26.84,180.8,132,15.37,132.5,102,5.96,1,0,4311
Jacksonville,904,34,no,no,0,151,102,25.67,131.4,101,11.17,186.6,86,8.4,0,0,9342
Jacksonville,904,35,no,yes,27,241.7,87,41.09,142,101,12.07,288.9,68,13,1,0,7627
Jacksonville,904,37,no,no,0,134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,3,0,7675
Jacksonville,904,37,no,no,0,206,89,35.02,186,88,15.81,307.1,86,13.82,0,0,7332
Jacksonville,904,37,no,no,0,221,126,37.57,204.5,110,17.38,118,98,5.31,4,0,2238
Jacksonville,904,38,no,yes,31,197.2,118,33.52,249.9,70,21.24,298.9,104,13.45,0,0,5439
Jacksonville,904,39,no,no,0,160.4,68,27.27,102.6,103,8.72,235.3,106,10.59,2,0,1889
Jacksonville,904,41,no,no,0,232.1,74,39.46,327.1,88,27.8,226.5,119,10.19,3,1,8495
Jacksonville,904,41,no,yes,41,207.3,95,35.24,137.3,120,11.67,115.7,74,5.21,1,0,6110
Jacksonville,904,42,no,no,0,146.3,84,24.87,255.9,113,21.75,45,117,2.03,1,0,7060
Jacksonville,904,42,no,no,0,303.9,106,51.66,232.2,54,19.74,147.1,76,6.62,1,1,5466
Jacksonville,904,44,no,no,0,204.6,,34.78,205.2,94,17.44,164.6,84,7.41,0,0,4146
Jacksonville,904,44,no,no,0,288.8,86,49.1,175.9,87,14.95,215.4,106,9.69,0,1,7165
Jacksonville,904,44,yes,no,0,62.3,92,10.59,275,82,23.38,138.7,108,6.24,1,0,7705
Jacksonville,904,46,no,no,0,90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,1,0,1502
Jacksonville,904,46,no,no,0,156.4,105,26.59,185.5,98,15.77,226.7,96,10.2,1,0,6574
Jacksonville,904,47,no,yes,30,196.6,93,33.42,241.4,140,20.52,226,118,10.17,2,0,3544
Jacksonville,904,48,no,yes,22,152,63,25.84,258.8,131,22,263.2,109,11.84,2,1,4529
Jacksonville,904,48,no,yes,27,141.1,109,23.99,224.7,94,19.1,174.3,122,7.84,1,0,3428
Jacksonville,904,49,no,no,0,119.3,117,20.28,215.1,109,18.28,178.7,90,8.04,1,0,7789
Jacksonville,904,50,no,yes,22,252.9,112,42.99,177.9,99,15.12,158.4,146,7.13,3,0,2107
Jacksonville,904,50,yes,no,0,99.6,108,16.93,308.7,102,26.24,161.2,62,7.25,2,1,2182
Jacksonville,904,50,yes,yes,26,307.1,94,52.21,289.4,78,24.6,174.9,109,7.87,0,0,5891
Jacksonville,904,52,no,no,0,217,104,36.89,152.3,83,12.95,134.3,109,6.04,2,0,5562
Jacksonville,904,53,no,no,0,119.7,113,20.35,189.7,84,16.12,256.2,108,11.53,2,0,9409
Jacksonville,904,54,no,yes,39,206.9,143,35.17,127.8,72,10.86,199.2,120,8.96,3,0,2867
Jacksonville,904,55,no,no,0,175.6,,29.85,161.8,118,13.75,289.5,55,13.03,0,0,6109
Jacksonville,904,55,no,no,0,285.7,124,48.57,230.9,106,19.63,230.7,140,10.38,0,1,6039
Jacksonville,904,55,yes,no,0,191.9,91,32.62,256.1,110,21.77,203.7,101,9.17,1,1,2975
Jacksonville,904,56,no,no,0,121.6,84,20.67,165.3,115,14.05,243.9,95,10.98,1,0,4865
Jacksonville,904,56,no,no,0,210.4,80,35.77,176.6,96,15.01,149.7,56,6.74,1,0,2550
Jacksonville,904,57,no,no,0,221.1,101,37.59,236.7,65,20.12,252.3,137,11.35,0,0,3139
Jacksonville,904,57,no,yes,30,179.2,105,30.46,283.2,83,24.07,228.1,77,10.26,1,0,6237
Jacksonville,904,58,no,yes,30,178.1,111,30.28,236.7,109,20.12,264,118,11.88,0,0,2740
Jacksonville,904,59,no,no,0,153.6,92,26.11,205.5,88,17.47,114.5,89,5.15,1,0,3842
Jacksonville,904,60,no,no,0,207.8,109,35.33,123.5,112,10.5,291.6,115,13.12,0,0,9430
Jacksonville,904,60,yes,no,0,183,110,31.11,206.7,93,17.57,203.8,119,9.17,1,0,8351
Jacksonville,904,61,no,yes,40,105,78,17.85,180.6,100,15.35,174.1,115,7.83,2,1,1347
Jacksonville,904,62,no,no,0,182.3,101,30.99,328.2,93,27.9,245,131,11.03,2,0,9932
Jacksonville,904,62,no,no,0,245.3,91,41.7,122.9,130,10.45,228.4,102,10.28,4,0,5423
Jacksonville,904,62,no,no,0,248.7,109,42.28,220,118,18.7,265.7,78,11.96,1,1,7912
Jacksonville,904,62,yes,no,0,159.7,86,27.15,197.5,76,16.79,121.6,105,5.47,0,1,2810
Jacksonville,904,63,no,no,0,207.6,96,35.29,229,112,19.47,162.6,131,7.32,1,0,8753
Jacksonville,904,63,no,yes,49,214.9,86,36.53,198.2,89,16.85,170.8,139,7.69,0,0,5168
Jacksonville,904,64,no,no,0,97.2,80,16.52,186.2,90,15.83,189,92,8.5,2,0,2324
Jacksonville,904,64,no,no,0,224.8,111,38.22,190,101,16.15,221.4,110,9.96,1,0,6943
Jacksonville,904,64,yes,no,0,225.3,134,38.3,108.2,87,9.2,139.6,132,6.28,1,1,9926
Jacksonville,904,65,no,no,0,136.1,112,23.14,272.9,96,23.2,220.2,104,9.91,1,0,2095
Jacksonville,904,65,yes,no,0,277.9,123,47.24,155.8,112,13.24,256.9,71,11.56,0,1,9306
Jacksonville,904,66,yes,no,0,208.7,84,35.48,173.3,88,14.73,264.7,107,11.91,3,0,3333
Jacksonville,904,67,no,no,0,129,78,21.93,188,116,15.98,235,102,10.58,2,0,4426
Jacksonville,904,67,no,no,0,167.8,91,28.53,167.7,69,14.25,110.3,71,4.96,1,0,6708
Jacksonville,904,67,no,no,0,176.2,120,29.95,236,138,20.06,152.5,104,6.86,1,0,7208
Jacksonville,904,67,no,yes,20,230.6,40,39.2,189.1,58,16.07,162.2,115,7.3,1,0,9027
Jacksonville,904,67,no,yes,35,245.4,89,41.72,148.2,102,12.6,274,136,12.33,1,0,4929
Jacksonville,904,67,no,yes,40,104.9,65,17.83,216.3,93,18.39,217.4,128,9.78,1,0,1113
Jacksonville,904,68,no,no,0,249.9,127,42.48,254.5,118,21.63,273.2,98,12.29,2,1,9354
Jacksonville,904,68,yes,yes,29,195.5,113,33.24,171.6,96,14.59,204,85,9.18,1,1,6908
Jacksonville,904,69,no,no,0,185.3,91,31.5,219.1,88,18.62,243.6,107,10.96,0,0,3577
Jacksonville,904,70,no,no,0,134.7,96,22.9,235.9,90,20.05,260.2,113,11.71,3,0,4962
Jacksonville,904,72,no,no,0,287.4,116,48.86,235.3,126,20,292.1,114,13.14,4,1,1499
Jacksonville,904,72,no,yes,33,96.6,59,16.42,315.4,98,26.81,163.3,117,7.35,4,1,6651
Jacksonville,904,73,no,no,0,94.9,121,16.13,253.2,83,21.52,175.1,86,7.88,2,0,7295
Jacksonville,904,73,no,no,0,157.6,92,26.79,198.3,87,16.86,364.9,106,16.42,1,0,6952
Jacksonville,904,73,no,no,0,241.7,115,41.09,168.5,133,14.32,169.8,122,7.64,2,0,6248
Jacksonville,904,73,no,no,0,254.7,80,43.3,90.2,79,7.67,153.4,60,6.9,0,0,1412
Jacksonville,904,73,no,yes,47,173.7,117,29.53,204,114,17.34,174.6,94,7.86,2,0,1654
Jacksonville,904,74,no,no,0,187.7,127,31.91,163.4,148,13.89,196,94,8.82,0,0,9403
Jacksonville,904,74,no,no,0,221.1,124,37.59,110.8,94,9.42,240.1,112,10.8,0,0,9696
Jacksonville,904,74,no,no,0,262.3,114,44.59,198.9,96,16.91,165.9,90,7.47,3,0,6533
Jacksonville,904,75,no,no,0,109,88,18.53,259.3,120,22.04,182.1,119,8.19,4,1,9998
Jacksonville,904,76,no,no,0,90.5,142,15.39,211.7,75,17.99,194.9,76,8.77,1,0,1261
Jacksonville,904,76,no,no,0,186.1,96,31.64,211.6,100,17.99,230.6,100,10.38,0,0,8952
Jacksonville,904,76,no,no,0,263.4,148,44.78,230.3,69,19.58,170.6,101,7.68,1,1,6326
Jacksonville,904,77,no,no,0,175.5,86,29.84,205.1,78,17.43,245.2,100,11.03,4,0,2261
Jacksonville,904,77,no,no,0,233.8,104,39.75,266.5,94,22.65,212.7,104,9.57,-2,0,8814
Jacksonville,904,77,no,no,0,239.2,114,40.66,150,115,12.75,160.8,81,7.24,5,0,1252
Jacksonville,904,77,no,no,0,251.8,72,42.81,205.7,126,17.48,275.2,109,12.38,2,1,9748
Jacksonville,904,77,no,yes,29,211.1,89,35.89,223.5,97,19,148.4,106,6.68,2,0,7029
Jacksonville,904,78,no,no,0,87.7,74,14.91,214.8,58,18.26,201.3,147,9.06,-1,0,5721
Jacksonville,904,78,no,no,0,149.7,119,25.45,182.2,115,15.49,261.5,126,11.77,0,0,6934
Jacksonville,904,78,yes,no,0,236.8,141,40.26,265.3,101,22.55,152.4,77,6.86,1,1,7019
Jacksonville,904,79,no,no,0,134.7,98,22.9,189.7,68,16.12,221.4,128,9.96,2,0,3830
Jacksonville,904,79,no,no,0,144,90,24.48,135.8,91,11.54,212.4,129,9.56,1,0,8142
Jacksonville,904,79,no,no,0,147,72,24.99,165.7,102,14.08,243.2,107,10.94,1,0,4565
Jacksonville,904,79,no,no,0,220.9,107,37.55,192.2,97,16.34,161,74,7.25,1,0,9569
Jacksonville,904,80,no,no,0,194.8,116,33.12,209.9,93,17.84,194.1,100,8.73,0,0,5710
Jacksonville,904,80,no,no,0,198.1,160,33.68,156.7,87,13.32,182.1,76,8.19,3,0,8288
Jacksonville,904,80,no,no,0,322.3,113,54.79,222,95,18.87,162.8,123,7.33,0,1,7631
Jacksonville,904,80,yes,no,0,276.5,122,47.01,195.6,79,16.63,210.3,78,9.46,1,1,7309
Jacksonville,904,81,no,no,0,261.4,141,44.44,215.7,102,18.33,271.8,96,12.23,1,1,1273
Jacksonville,904,81,no,no,0,324.7,48,55.2,236.4,82,20.09,187.6,78,8.44,0,1,4100
Jacksonville,904,83,no,no,0,132.4,120,22.51,121.6,101,10.34,197.7,84,8.9,1,0,3012
Jacksonville,904,83,no,no,0,202.3,87,34.39,201.5,111,17.13,101.7,82,4.58,0,0,4154
Jacksonville,904,83,no,no,0,231.3,100,39.32,210.4,84,17.88,217.4,106,9.78,3,0,6145
Jacksonville,904,85,no,no,0,222.3,132,37.79,231.5,101,19.68,223.5,75,10.06,3,0,1962
Jacksonville,904,86,no,no,0,150.8,85,25.64,295.9,88,25.15,247.2,104,11.12,1,0,4602
Jacksonville,904,86,no,no,0,171.8,106,29.21,301.7,44,25.64,139.4,108,6.27,1,0,7415
Jacksonville,904,87,no,no,0,237.2,124,40.32,222.6,87,18.92,173.3,81,7.8,1,0,6585
Jacksonville,904,87,no,no,0,238,97,40.46,164.5,97,13.98,282.5,132,12.71,2,0,4184
Jacksonville,904,87,yes,yes,40,221.6,79,37.67,157.1,74,13.35,222.4,124,10.01,1,0,4147
Jacksonville,904,88,no,no,0,85.7,112,14.57,221.6,70,18.84,190.6,75,8.58,4,1,5513
Jacksonville,904,88,no,no,0,183.5,93,31.2,170.5,80,14.49,193.8,88,8.72,3,0,7201
Jacksonville,904,89,no,no,0,192.1,83,32.66,163.6,88,13.91,169.7,138,7.64,0,0,1594
Jacksonville,904,89,no,no,0,326.3,112,55.47,165.1,110,14.03,162.9,97,7.33,1,1,4264
Jacksonville,904,89,yes,yes,19,112.6,114,19.14,261.7,132,22.24,123.5,116,5.56,0,1,4080
Jacksonville,904,90,no,no,0,145.5,92,24.74,217.7,114,18.5,146.9,123,6.61,3,0,6870
Jacksonville,904,90,no,yes,27,156.7,51,26.64,236.5,118,20.1,123.2,111,5.54,2,0,8179
Jacksonville,904,90,yes,no,0,148.2,96,25.19,220.4,111,18.73,134.2,97,6.04,4,1,9576
Jacksonville,904,90,yes,yes,26,169,104,28.73,188.8,104,16.05,213.3,76,9.6,0,1,9366
Jacksonville,904,91,no,no,0,153,123,26.01,141.1,127,11.99,171.5,76,7.72,1,1,5696
Jacksonville,904,91,no,no,0,217.9,71,37.04,230.1,116,19.56,232.1,110,10.44,1,0,3176
Jacksonville,904,92,no,no,0,197.2,113,33.52,242.3,116,20.6,192,76,8.64,2,0,4260
Jacksonville,904,92,no,no,0,208,125,35.36,198.9,76,16.91,76.4,97,3.44,0,0,8304
Jacksonville,904,92,no,yes,28,151.1,90,25.69,194.8,79,16.56,239.2,114,10.76,1,0,9631
Jacksonville,904,92,no,yes,31,172.3,116,29.29,266.2,91,22.63,228.2,90,10.27,1,0,4606
Jacksonville,904,92,yes,no,0,62.6,111,10.64,180.6,126,15.35,221.7,80,9.98,1,1,4170
Jacksonville,904,92,yes,no,0,264.3,91,44.93,160.9,115,13.68,198.6,73,8.94,0,0,9401
Jacksonville,904,92,yes,yes,45,281.1,88,47.79,198,103,16.83,94.3,76,4.24,0,0,9522
Jacksonville,904,93,no,no,,164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,2,0,9710
Jacksonville,904,93,no,no,0,141.7,95,24.09,221,100,18.79,227.1,71,10.22,0,0,5343
Jacksonville,904,93,no,no,0,149.6,120,25.43,200.7,85,17.06,181.2,107,8.15,0,0,6044
Jacksonville,904,93,no,no,0,271.1,101,46.09,237.4,133,20.18,145.4,103,6.54,1,1,4809
Jacksonville,904,93,no,yes,21,117.9,131,20.04,164.5,115,13.98,217,86,9.76,1,0,4361
Jacksonville,904,93,yes,no,0,312,109,53.04,129.4,100,11,217.6,74,9.79,0,1,3324
Jacksonville,904,93,yes,yes,38,225.7,117,38.37,119.6,122,10.17,193.2,125,8.69,-1,1,5632
Jacksonville,904,94,no,no,0,163.5,136,27.8,143.7,111,12.21,253.4,82,11.4,1,0,5815
Jacksonville,904,94,no,no,0,212.1,98,36.06,189.4,89,16.1,352.2,95,15.85,3,0,3236
Jacksonville,904,95,no,no,0,128.6,115,21.86,216.2,88,18.38,255.3,96,11.49,6,1,3413
Jacksonville,904,95,no,no,0,160,133,27.2,215.3,98,18.3,188.9,87,8.5,0,0,4882
Jacksonville,904,95,no,no,0,183.4,98,31.18,281.3,95,23.91,105.2,113,4.73,1,0,3270
Jacksonville,904,95,no,no,0,238.1,65,40.48,187.2,98,15.91,190,115,8.55,4,0,2577
Jacksonville,904,95,no,no,0,269,120,45.73,233.7,120,19.86,179.3,61,8.07,2,1,5725
Jacksonville,904,95,no,yes,22,40.9,126,6.95,133.4,90,11.34,264.2,91,11.89,0,0,6652
Jacksonville,904,95,no,yes,27,129.5,106,22.02,248.9,90,21.16,268,115,12.06,1,0,4317
Jacksonville,904,95,yes,no,0,228.9,134,38.91,255.7,71,21.73,208,120,9.36,4,1,8538
Jacksonville,904,96,no,no,0,170.5,86,28.99,277.5,88,23.59,162.5,117,7.31,1,0,3295
Jacksonville,904,96,no,no,0,179.5,125,30.52,162.3,139,13.8,264.5,133,11.9,1,0,1441
Jacksonville,904,96,no,no,0,276.9,105,47.07,246.9,94,20.99,254.4,107,11.45,1,1,2866
Jacksonville,904,97,no,no,0,120.8,96,20.54,169.8,101,14.43,194.1,63,8.73,4,1,7656
Jacksonville,904,97,no,no,0,217.6,81,36.99,320.5,51,27.24,150.7,110,6.78,0,0,2728
Jacksonville,904,97,no,no,0,256.4,125,43.59,273.9,100,23.28,222.7,101,10.02,1,1,6189
Jacksonville,904,97,no,yes,32,90,87,15.3,276.3,113,23.49,185.2,107,8.33,2,1,9267
Jacksonville,904,97,yes,no,0,145,103,24.65,294.3,93,25.02,239.8,120,10.79,4,1,7774
Jacksonville,904,98,no,no,0,271.4,119,46.14,190.4,102,16.18,284.7,118,12.81,4,1,3358
Jacksonville,904,98,no,yes,21,161.2,114,27.4,252.2,83,21.44,160.2,92,7.21,4,0,6506
Jacksonville,904,99,no,no,0,95.4,105,16.22,207.2,101,17.61,136,117,6.12,1,0,6165
Jacksonville,904,99,no,no,0,115.5,75,19.64,218.1,111,18.54,254.9,98,11.47,7,1,8727
Jacksonville,904,99,no,no,0,145.6,106,24.75,98.3,106,8.36,230.8,83,10.39,1,0,7261
Jacksonville,904,99,no,no,0,222.4,102,37.81,185.8,89,15.79,237.7,81,10.7,2,0,8205
Jacksonville,904,99,no,no,0,238.4,96,40.53,246.5,130,20.95,198.4,117,8.93,3,0,7334
Jacksonville,904,100,no,no,0,142.5,87,24.23,195.7,88,16.63,122.1,117,5.49,2,0,5853
Jacksonville,904,100,no,no,0,235.8,130,40.09,176,69,14.96,63.6,122,2.86,2,0,2114
Jacksonville,904,100,no,yes,30,58.8,104,10,219.5,107,18.66,152.3,118,6.85,0,0,8466
Jacksonville,904,100,no,yes,32,125.2,123,21.28,230.9,101,19.63,192,106,8.64,3,0,7643
Jacksonville,904,100,yes,no,0,68.5,110,11.65,337.1,,28.65,205.2,99,9.23,0,0,2455
Jacksonville,904,101,no,no,0,118.6,89,20.16,199.6,97,16.97,53.3,61,2.4,1,0,5851
Jacksonville,904,101,no,no,0,174.9,105,29.73,262,75,22.27,210,93,9.45,1,0,4940
Jacksonville,904,101,no,yes,28,220.3,96,37.45,285.8,72,24.29,203,111,9.14,4,0,9127
Jacksonville,904,103,no,no,0,174.7,151,29.7,148,56,12.58,168.2,109,7.57,6,1,5992
Jacksonville,904,104,yes,no,0,148.2,108,25.19,161.8,113,13.75,259.3,103,11.67,0,0,1700
Jacksonville,904,105,no,no,0,102.8,74,17.48,281.7,125,23.94,228.1,113,10.26,2,0,2339
Jacksonville,904,105,no,no,0,119.3,82,20.28,185.1,111,15.73,157,74,7.07,2,0,2622
Jacksonville,904,105,no,no,0,211.1,99,35.89,176.7,66,15.02,221.5,96,9.97,4,0,6489
Jacksonville,904,105,no,no,0,251.6,88,42.77,175.1,103,14.88,184.4,112,8.3,1,0,1891
Jacksonville,904,105,no,no,0,273.8,97,46.55,289.7,106,24.62,269.1,126,12.11,2,1,2490
Jacksonville,904,106,no,no,0,178.4,143,30.33,247,123,21,259.9,105,11.7,0,0,6654
Jacksonville,904,106,yes,yes,26,270.3,111,45.95,215.2,90,18.29,254,133,11.43,1,1,6018
Jacksonville,904,107,no,no,0,206.9,79,35.17,262.4,117,22.3,149.3,69,6.72,0,0,5165
Jacksonville,904,107,no,no,0,294.9,71,50.13,192.8,78,16.39,148.1,87,6.66,1,1,3406
Jacksonville,904,107,no,yes,25,248.6,91,42.26,119.3,115,10.14,194.3,83,8.74,1,0,8330
Jacksonville,904,107,no,yes,38,219.4,92,37.3,180.5,73,15.34,104.1,91,4.68,2,0,3095
Jacksonville,904,107,yes,no,0,133.3,106,22.66,182.9,89,15.55,241.1,123,10.85,3,1,5219
Jacksonville,904,108,no,no,0,112,105,19.04,193.7,110,16.46,208.9,93,9.4,4,1,6233
Jacksonville,904,108,no,yes,32,209.5,108,35.62,109.6,64,9.32,189.7,145,8.54,6,1,6276
Jacksonville,904,108,no,yes,34,162.1,83,27.56,171.8,117,14.6,259.8,76,11.69,4,1,8449
Jacksonville,904,109,no,no,0,184.1,143,31.3,211.7,105,17.99,243,116,10.93,1,0,9682
Jacksonville,904,110,yes,no,0,293.3,79,49.86,188.5,90,16.02,266.9,91,12.01,0,1,1657
Jacksonville,904,110,yes,yes,27,267.9,103,45.54,263.3,74,22.38,178.1,106,8.01,-1,1,8024
